order_date,product_id,demand_qty
,365,152.9700012
2017-02-18 16:36:00,365,152.9700012
2015-04-26 03:10:00,502,150.0
,627,115.1699982
,502,144.0
2015-04-25 04:44:00,502,142.5
2017-03-16 02:54:00,502,139.5
2015-03-29 10:33:00,502,132.0
,502,132.0
,502,130.5
2017-02-18 13:05:00,502,124.5
2017-01-18 19:37:00,627,99.58000183
2015-03-13 18:59:00,502,240.0
,627,189.9499969
,627,188.9499969
2017-04-13 14:25:00,502,236.25
,502,236.25
2017-01-31 11:43:00,642,136.5
2017-03-30 23:12:00,627,181.9499969
2017-03-25 23:02:00,502,225.0
,502,225.0
2017-04-15 14:04:00,627,173.9600067
2015-02-15 18:40:00,502,217.5
2017-05-27 16:48:00,502,217.5
2015-02-25 20:46:00,627,169.9600067
2017-05-31 11:33:00,502,212.5
2015-01-15 04:32:00,627,167.9600067
2017-04-26 15:16:00,502,207.5
,502,207.5
2017-04-20 18:47:00,502,200.0
,502,200.0
,627,149.9600067
2017-05-16 21:33:00,502,187.5
,502,187.5
2015-05-27 01:32:00,502,187.5
2017-03-28 05:20:00,818,237.5500031
,825,153.5500031
,306,395.9599915
,977,124.4599991
2015-04-30 23:49:00,44,284.9500122
2017-04-27 03:32:00,191,499.9500122
,191,494.9500122
2017-02-13 16:05:00,191,484.9500122
2017-05-27 23:28:00,191,479.9500122
2017-03-19 19:53:00,191,479.9500122
,191,474.9500122
2015-04-27 11:23:00,191,474.9500122
2017-04-14 18:06:00,191,449.9599915
,191,449.9599915
,251,337.4599915
2017-03-26 15:30:00,365,299.9500122
2017-02-17 11:52:00,365,296.9500122
2017-01-25 01:13:00,365,296.9500122
,365,293.9500122
2017-05-22 06:08:00,365,290.9500122
2017-02-21 01:00:00,365,287.9500122
,365,283.4500122
2017-01-15 04:44:00,191,86.98999786
2016-10-28 19:23:00,403,127.3899994
2016-09-19 13:39:00,403,118.2900009
2016-08-25 22:16:00,403,116.9899979
2016-10-28 19:23:00,365,49.18999863
,403,103.9899979
,957,296.980011
2016-08-25 22:16:00,957,293.980011
,1352,252.8800049
2017-10-14 11:42:00,1349,447.519989
,1352,250.3500061
2017-10-16 01:12:00,1349,443.0
,1352,245.2899933
2017-10-13 03:08:00,1349,433.9599915
,1352,240.2400055
2017-10-29 12:55:00,1351,1417.5
2017-10-13 08:44:00,1349,427.1799927
,1349,427.1799927
2017-10-30 01:10:00,1351,1395.0
2017-10-13 14:41:00,1349,420.3999939
,1352,230.1199951
,1349,411.3599854
,1352,230.1199951
2017-10-26 14:51:00,1351,1365.0
2017-10-13 13:59:00,1349,406.8399963
,1352,227.5899963
2017-10-17 11:32:00,1349,384.230011
,1352,214.9499969
2017-10-13 12:35:00,1349,379.7099915
,1352,209.8899994
,1352,209.8899994
,1352,209.8899994
2017-10-13 18:11:00,1349,370.6700134
,1349,370.6700134
,1352,207.3600006
2017-10-26 18:21:00,1351,1200.0
,1349,339.0299988
,60,989.9899902
,24,78.38999939
2015-09-17 23:17:00,44,52.18999863
,278,43.18999863
,191,95.98999786
2015-08-17 18:35:00,191,94.98999786
2015-09-23 09:57:00,278,41.84000015
2015-10-23 08:31:00,191,89.98999786
,191,87.98999786
,278,128.2200012
,191,278.9700012
2016-08-14 02:51:00,191,272.9700012
,191,272.9700012
2016-05-18 16:38:00,365,170.9700012
,365,167.3699951
2016-04-21 02:50:00,365,158.3699951
,627,118.7699966
2016-04-21 02:50:00,567,73.5
2016-12-17 08:48:00,502,132.0
,502,132.0
2016-12-17 08:48:00,502,130.5
2016-08-30 14:02:00,627,99.58000183
2016-07-27 06:01:00,627,99.58000183
2016-07-17 10:14:00,893,74.22000122
,924,40.29000092
,365,227.9600067
2016-08-26 12:38:00,365,203.9700012
2017-01-16 22:04:00,502,200.0
2017-01-16 22:04:00,627,156.7599945
2016-09-28 10:19:00,502,189.0
,905,79.97000122
2016-09-16 01:13:00,191,363.9599915
2016-10-20 03:59:00,365,239.9600067
,365,230.3600006
,365,227.9600067
,365,226.7599945
,365,208.7700043
2016-12-28 07:33:00,502,200.0
2016-08-25 18:46:00,502,198.0
,627,155.1600037
2016-11-28 09:00:00,627,151.1600037
,564,111.5999985
2016-11-19 21:27:00,502,170.0
2016-09-14 05:26:00,502,160.0
,502,150.0
,885,94.45999908
2017-01-14 14:22:00,191,395.9599915
,191,391.9599915
2016-09-17 23:07:00,191,379.9599915
2016-11-14 13:14:00,191,363.9599915
,191,359.9599915
,191,351.9599915
,191,351.9599915
2016-11-22 02:00:00,191,339.9700012
2016-08-31 12:06:00,403,124.7900009
,403,124.7900009
2016-02-16 04:09:00,365,56.99000168
2015-12-31 19:27:00,403,123.4899979
2016-03-26 08:07:00,403,123.4899979
,403,123.4899979
2018-01-27 02:38:00,1363,205.0299988
,403,123.4899979
2016-02-14 05:54:00,403,123.4899979
2015-11-28 01:06:00,403,123.4899979
,403,123.4899979
2016-09-17 04:12:00,365,56.99000168
,403,123.4899979
,403,123.4899979
2016-10-28 15:11:00,403,123.4899979
2017-12-27 20:01:00,1353,436.1000061
,403,122.8399963
2016-03-15 07:58:00,365,56.68999863
2016-03-28 00:25:00,403,122.8399963
2016-03-14 20:03:00,403,122.8399963
2015-11-18 09:53:00,403,122.8399963
2015-12-20 16:29:00,403,122.8399963
,403,122.8399963
,403,122.8399963
2016-10-28 15:11:00,403,122.8399963
,403,120.8899994
,403,120.8899994
2015-12-13 22:17:00,403,120.8899994
,403,120.8899994
2017-12-14 15:39:00,1363,200.7100067
2016-03-15 03:45:00,365,55.79000092
2016-03-16 10:14:00,403,120.8899994
,403,120.8899994
2018-01-28 15:46:00,1363,200.7100067
2015-12-18 05:59:00,403,120.8899994
2017-01-17 12:26:00,403,120.8899994
2017-12-13 20:44:00,1363,200.7100067
2017-12-26 18:26:00,1353,429.1799927
2016-01-27 12:14:00,403,120.8899994
2018-01-30 11:54:00,1363,200.7100067
2016-08-30 08:47:00,403,120.8899994
2016-11-17 04:59:00,403,120.8899994
2016-12-29 15:26:00,403,118.2900009
,365,54.59000015
2017-11-24 19:11:00,1357,191.8699951
,502,225.0
2016-10-26 06:25:00,502,220.0
2016-10-19 06:36:00,627,173.9600067
,627,169.9600067
2016-09-29 16:27:00,502,210.0
,502,207.5
,502,207.5
,502,207.5
2016-11-26 12:30:00,502,205.0
,502,205.0
,502,205.0
2016-10-20 21:30:00,502,200.0
,627,149.9600067
2016-12-19 09:30:00,502,187.5
,906,124.9499969
,885,118.6999969
,886,118.0800018
2016-10-27 00:59:00,926,74.34999847
,924,67.16000366
2016-12-28 18:46:00,825,131.1600037
,977,119.9599991
,116,186.7100067
,191,474.9500122
2016-08-30 02:49:00,365,299.9500122
2016-10-18 14:29:00,627,165.9600067
2016-08-29 10:42:00,502,200.0
2016-12-29 13:20:00,818,196.7599945
2015-10-13 22:53:00,44,284.9500122
2016-09-29 04:11:00,235,174.9499969
,191,494.9500122
2015-08-14 16:40:00,273,137.1499939
,191,489.9500122
2017-07-29 19:42:00,191,484.9500122
,191,484.9500122
2017-06-28 22:43:00,191,484.9500122
2015-06-15 10:27:00,282,155.1499939
,191,479.9500122
,191,479.9500122
2016-11-17 02:32:00,191,474.9500122
2017-07-15 03:15:00,191,474.9500122
2017-09-13 07:01:00,191,474.9500122
,235,166.1999969
,235,165.3300018
,359,464.9500122
2016-11-16 10:04:00,191,454.9500122
2017-03-13 21:18:00,365,101.9800034
,365,101.9800034
2017-02-21 05:12:00,365,99.58000183
,365,99.58000183
2017-01-27 02:16:00,365,99.58000183
,502,100.0
,502,100.0
,502,99.0
2015-04-19 04:03:00,627,79.18000031
2015-03-20 01:17:00,502,97.0
2017-05-22 01:56:00,502,96.0
2017-05-18 12:26:00,627,76.77999878
2015-02-20 11:29:00,627,75.98000336
,627,75.98000336
2017-02-19 07:19:00,502,95.0
2015-01-30 09:14:00,565,132.3000031
2017-03-26 23:33:00,567,46.5
,502,93.0
2017-03-31 16:43:00,502,93.0
2017-04-24 03:43:00,627,72.77999878
2017-03-31 14:58:00,627,71.98000336
2015-03-28 00:13:00,627,71.98000336
2015-03-22 16:21:00,502,90.0
,627,71.98000336
,502,90.0
2015-01-27 00:39:00,502,90.0
2017-05-30 11:22:00,627,70.37999725
,502,88.0
,502,87.0
2015-05-22 07:20:00,502,85.0
,627,66.37999725
2017-02-16 00:50:00,572,65.58000183
,627,65.58000183
,627,65.58000183
2015-02-21 15:31:00,502,82.0
2017-02-16 00:50:00,502,80.0
,502,80.0
,627,59.99000168
,627,59.99000168
2017-05-31 02:47:00,502,75.0
,825,63.34000015
2015-03-25 08:49:00,905,47.22999954
2015-05-16 21:00:00,804,35.97999954
2015-04-29 03:41:00,822,84.45999908
,1360,262.2000122
,1360,245.8099976
,1360,327.75
,1360,324.4700012
,1360,321.2000122
,1360,317.9200134
,1360,314.6400146
,1360,311.3599854
,1360,309.7200012
,1360,304.8099976
,1360,298.25
,1360,294.980011
,1360,288.4200134
,1360,285.1400146
,1360,278.5899963
,1360,275.3099976
,1360,272.0299988
,1360,268.7600098
,1360,262.2000122
,1360,245.8099976
,1360,327.75
,1360,324.4700012
,1360,321.2000122
,1360,317.9200134
,1360,314.6400146
,1360,311.3599854
,1360,309.7200012
,1360,304.8099976
,1360,298.25
,1360,294.980011
,1360,288.4200134
,1360,285.1400146
,1360,278.5899963
,1360,275.3099976
,1360,272.0299988
,1360,268.7600098
,1360,262.2000122
,1360,245.8099976
,1360,327.75
,1360,324.4700012
,1360,321.2000122
,1360,317.9200134
,1360,314.6400146
,1360,311.3599854
,1360,309.7200012
,1360,304.8099976
,1360,298.25
,1360,294.980011
,1360,288.4200134
,1360,285.1400146
,1360,278.5899963
,1360,275.3099976
,1360,272.0299988
,1360,268.7600098
,1360,262.2000122
,1360,245.8099976
,1360,327.75
,1360,324.4700012
,1360,321.2000122
,1360,317.9200134
,1360,314.6400146
,1360,311.3599854
,1360,309.7200012
,1360,304.8099976
,1360,298.25
,1360,294.980011
,1360,288.4200134
,1360,285.1400146
,1360,278.5899963
,1360,275.3099976
,1360,272.0299988
,1360,268.7600098
,1360,262.2000122
,1360,245.8099976
,1360,327.75
,1360,324.4700012
,1360,321.2000122
,1360,317.9200134
,1360,314.6400146
,1360,311.3599854
,1360,309.7200012
,1360,304.8099976
,1360,298.25
,1360,294.980011
,1360,288.4200134
,1360,285.1400146
,1360,278.5899963
,1360,275.3099976
,1360,272.0299988
,1360,268.7600098
,1360,262.2000122
,1360,245.8099976
,1360,327.75
,1360,324.4700012
,1360,321.2000122
,1360,317.9200134
2015-03-28 00:55:00,502,120.0
2015-02-15 16:13:00,502,112.5
2016-12-23 21:03:00,191,254.9700012
2016-03-18 08:50:00,627,113.9700012
2016-12-31 15:47:00,191,254.9700012
,365,178.1699982
2016-11-28 01:18:00,365,172.7700043
,365,170.0700073
2015-11-19 05:51:00,365,163.7700043
,365,152.9700012
,502,150.0
2015-11-30 02:09:00,627,95.98000336
2016-01-31 13:38:00,917,65.30999756
2016-02-17 23:35:00,924,35.97999954
2016-07-25 14:47:00,365,156.5700073
2016-04-13 10:12:00,116,114.7200012
2016-05-20 12:25:00,191,293.9700012
,191,278.9700012
,365,152.9700012
2016-05-22 14:10:00,502,145.5
,502,139.5
2016-11-20 21:38:00,191,335.9700012
2016-10-15 12:55:00,835,122.8399963
2015-07-22 17:56:00,191,395.9599915
,276,126.6800003
2015-06-15 05:54:00,191,391.9599915
,365,227.9600067
,365,201.5700073
,365,201.5700073
2015-06-24 05:21:00,502,200.0
2017-09-24 13:08:00,627,156.7599945
2016-10-29 18:30:00,502,190.0
,502,189.0
2015-07-20 11:58:00,502,186.0
2016-12-25 08:26:00,627,145.5599976
,502,180.0
2017-07-22 07:16:00,627,127.9700012
2016-12-25 08:26:00,893,84.97000122
2017-01-27 18:23:00,191,395.9599915
2017-04-30 03:21:00,191,339.9700012
,191,335.9700012
2017-02-15 14:40:00,365,239.9600067
,365,203.9700012
,365,201.5700073
2015-03-15 14:05:00,502,189.0
2017-02-15 14:40:00,627,135.9700012
2017-03-21 07:37:00,502,170.0
,823,203.8000031
,885,94.45999908
2016-11-28 01:18:00,365,227.9600067
,365,215.9600067
2016-10-30 03:37:00,365,196.7700043
2015-12-26 23:29:00,627,153.5599976
2016-12-31 15:47:00,502,192.0
,627,151.9600067
2015-11-16 16:53:00,502,189.0
,627,131.1699982
2016-10-25 14:39:00,502,164.0
2015-12-19 15:58:00,885,95.95999908
2016-07-25 14:47:00,502,166.0
2016-04-13 14:24:00,282,126.6800003
,365,208.7700043
,365,191.9700012
,365,179.9700012
2016-06-13 10:17:00,365,179.9700012
,365,179.9700012
,627,145.5599976
,502,170.0
,191,434.9599915
,502,227.5
2015-09-16 15:24:00,191,499.9500122
2015-08-19 03:10:00,191,439.9599915
2015-06-27 18:29:00,365,290.9500122
2017-08-25 10:44:00,365,248.9600067
,365,248.9600067
2015-08-29 00:42:00,365,245.9600067
2015-08-19 03:10:00,572,195.9499969
,502,227.5
2015-07-30 23:31:00,502,225.0
2015-07-20 11:58:00,502,225.0
2017-09-19 07:43:00,627,179.9600067
,502,225.0
2017-08-25 10:44:00,502,212.5
,502,212.5
2015-06-24 05:21:00,565,290.5
2015-07-22 17:56:00,502,205.0
2017-01-17 18:23:00,804,96.94999695
,502,240.0
2017-02-15 14:40:00,282,158.3500061
2017-09-16 00:32:00,203,351.9899902
2015-08-14 02:18:00,191,86.98999786
2015-07-13 00:57:00,273,23.51000023
,1353,461.480011
2015-07-13 03:24:00,403,129.9900055
2017-09-16 00:32:00,364,299.9899902
,403,129.9900055
2017-08-13 22:39:00,403,129.9900055
,403,129.9900055
,403,129.9900055
,365,59.38999939
,1353,456.8699951
2017-07-22 19:53:00,403,128.6900024
,403,128.6900024
2015-09-20 21:00:00,403,128.6900024
,403,128.6900024
2017-09-21 04:33:00,403,128.6900024
2015-08-14 02:18:00,403,128.6900024
,1353,456.8699951
,403,128.6900024
2017-08-13 22:39:00,403,128.6900024
,403,128.6900024
2016-12-25 23:09:00,365,58.79000092
2015-08-29 01:24:00,403,127.3899994
,403,127.3899994
,365,58.79000092
2015-09-20 19:36:00,403,126.0899963
,403,126.0899963
,365,58.18999863
,403,126.0899963
,403,126.0899963
2017-08-15 17:24:00,403,124.7900009
2015-09-18 23:06:00,403,124.7900009
,403,124.7900009
2015-07-23 21:57:00,403,124.7900009
,403,124.7900009
2015-07-18 17:14:00,365,56.99000168
,403,122.8399963
,365,56.68999863
,403,122.8399963
2017-08-30 00:02:00,403,122.8399963
,403,122.8399963
,403,122.8399963
2015-10-14 05:54:00,403,120.8899994
,403,120.8899994
,403,120.8899994
,403,118.2900009
2015-10-21 04:19:00,403,118.2900009
2015-09-24 07:41:00,403,118.2900009
2015-09-17 23:17:00,403,118.2900009
2015-10-17 06:25:00,403,118.2900009
,403,118.2900009
,403,116.9899979
,403,116.9899979
2015-07-25 06:53:00,403,116.9899979
,365,53.99000168
,365,53.99000168
2016-11-28 03:24:00,403,114.3899994
2017-09-22 20:09:00,403,114.3899994
,403,114.3899994
2017-08-27 10:22:00,403,114.3899994
,403,114.3899994
2017-09-15 10:10:00,403,114.3899994
2015-09-29 09:36:00,403,113.0899963
2015-09-19 09:58:00,403,113.0899963
2015-08-26 22:57:00,403,113.0899963
,403,113.0899963
2015-07-14 18:17:00,403,113.0899963
2017-06-25 18:00:00,365,52.18999863
,403,113.0899963
2017-09-17 08:46:00,403,113.0899963
2017-09-15 10:10:00,403,113.0899963
2015-06-13 14:39:00,403,113.0899963
2016-08-28 16:50:00,365,50.99000168
2015-09-29 09:36:00,403,110.4899979
2015-07-14 18:17:00,403,110.4899979
,403,110.4899979
2017-10-19 11:10:00,1350,303.5400085
2017-09-16 00:32:00,403,110.4899979
2015-08-31 13:19:00,403,110.4899979
,403,110.4899979
,403,110.4899979
2015-08-16 16:40:00,403,109.1900024
2015-07-14 18:17:00,403,109.1900024
2015-10-20 23:45:00,403,109.1900024
2015-06-29 20:56:00,365,50.38999939
,1353,387.6400146
2017-08-26 13:21:00,403,109.1900024
,403,109.1900024
,403,107.8899994
2017-02-20 13:05:00,365,283.4500122
2017-02-13 16:05:00,365,272.9500122
2017-04-20 08:59:00,365,269.9599915
2015-03-17 05:19:00,365,263.9599915
2015-05-14 03:29:00,365,263.9599915
,365,260.9599915
2015-05-17 07:52:00,365,254.9600067
2015-05-17 04:42:00,365,251.9600067
,365,248.9600067
,365,224.9600067
2017-01-25 08:34:00,627,199.9499969
,502,250.0
2017-06-14 11:53:00,627,199.9499969
2015-01-30 03:59:00,502,247.5
2017-02-21 01:42:00,565,346.5
2017-04-14 06:32:00,502,245.0
2017-01-24 07:21:00,567,122.5
2017-03-18 18:18:00,627,195.9499969
2017-02-24 11:41:00,627,195.9499969
2017-05-15 15:25:00,502,240.0
,502,240.0
2015-04-29 13:29:00,502,240.0
,502,237.5
,502,236.25
2015-02-21 11:18:00,572,179.9600067
,627,173.9600067
2017-03-16 09:33:00,502,217.5
,502,217.5
2015-05-28 14:41:00,502,217.5
,502,212.5
,502,212.5
2015-01-21 05:13:00,627,169.9600067
2017-05-14 13:09:00,627,167.9600067
,502,210.0
2017-04-25 14:45:00,627,163.9600067
2017-02-20 00:50:00,502,200.0
2017-03-23 03:25:00,565,280.0
2017-04-13 22:07:00,818,239.9499969
,897,122.4499969
2015-01-17 02:46:00,818,230.3500061
2015-01-27 05:13:00,886,118.0800018
2015-01-24 20:06:00,905,113.6999969
2017-02-21 01:42:00,924,71.95999908
2015-05-28 14:41:00,893,104.9599991
,365,284.9500122
,365,272.9500122
,365,269.9599915
,365,254.9600067
,365,245.9600067
,365,224.9600067
2015-02-22 21:38:00,627,193.9499969
,502,240.0
,502,225.0
2015-03-28 09:20:00,565,315.0
,502,220.0
2015-05-13 06:49:00,564,123.0
2017-06-15 13:27:00,502,200.0
2015-03-28 09:20:00,627,149.9600067
,191,449.9599915
2015-12-23 22:37:00,191,424.9599915
2016-03-30 15:07:00,191,374.9599915
2016-03-25 14:57:00,37,153.9600067
2016-01-13 16:48:00,282,159.9499969
2016-03-22 12:20:00,172,150.0
,191,474.9500122
2016-10-28 07:28:00,191,472.4500122
,191,464.9500122
2016-09-16 10:20:00,191,464.9500122
2015-12-15 15:58:00,191,414.9599915
2016-09-27 21:00:00,276,131.1600037
2016-11-29 10:14:00,191,399.9599915
,365,283.4500122
,365,283.4500122
2015-11-29 23:21:00,365,254.9600067
,365,254.9600067
2016-11-18 10:04:00,365,254.9600067
2016-09-14 16:38:00,365,254.9600067
,365,251.9600067
,365,248.9600067
,365,248.9600067
,365,245.9600067
2016-02-23 07:28:00,627,197.9499969
2016-11-17 05:41:00,502,247.5
2016-11-29 10:14:00,502,245.0
2015-11-17 17:46:00,627,191.9499969
,502,237.5
2016-10-13 06:58:00,502,237.5
,502,236.25
,502,232.5
2016-01-16 14:10:00,502,232.5
,191,331.9700012
2016-12-24 14:13:00,191,331.9700012
,365,218.3600006
2016-11-27 17:56:00,365,218.3600006
,365,211.1600037
2016-10-17 23:25:00,365,211.1600037
,365,203.9700012
2016-12-22 18:26:00,365,201.5700073
2016-11-30 18:27:00,627,158.3600006
2016-10-22 12:23:00,627,158.3600006
,502,194.0
2016-08-29 20:10:00,502,186.0
,502,180.0
,627,139.1699982
2016-09-19 06:18:00,627,139.1699982
2016-10-14 03:59:00,502,166.0
2016-09-23 13:39:00,502,166.0
,627,132.7700043
2016-11-30 11:06:00,502,164.0
2016-12-14 19:50:00,810,67.16999817
,116,170.9600067
2016-08-30 02:28:00,191,387.9599915
,365,191.9700012
,502,176.0
2016-12-19 10:54:00,627,139.1699982
2016-11-29 08:07:00,565,235.1999969
2016-11-24 06:33:00,627,131.1699982
,502,160.0
2016-08-30 02:28:00,821,205.8800049
2017-07-27 05:41:00,191,319.9700012
2015-07-14 02:31:00,365,235.1600037
,365,230.3600006
2015-07-23 11:06:00,365,211.1600037
2016-11-15 02:11:00,365,208.7700043
2015-08-31 03:51:00,365,196.7700043
,365,179.9700012
,502,198.0
,627,151.9600067
2015-10-14 17:07:00,502,189.0
2017-08-13 05:50:00,502,186.0
,502,180.0
,502,180.0
2015-07-14 02:31:00,627,143.9600067
2015-09-24 04:52:00,502,166.0
,627,131.1699982
,502,164.0
,502,160.0
,905,89.95999908
,93,90.95999908
,44,199.1699982
,191,399.9599915
2017-07-26 11:28:00,191,387.9599915
2017-07-21 21:07:00,191,383.9599915
,191,379.9599915
,191,379.9599915
,191,377.9599915
2015-08-28 21:54:00,191,363.9599915
2015-06-22 13:25:00,282,116.4400024
2015-10-13 01:10:00,191,359.9599915
2016-12-27 09:50:00,278,158.3600006
2015-08-22 17:43:00,191,351.9599915
,191,351.9599915
,191,347.9700012
,191,339.9700012
2015-06-20 09:34:00,191,335.9700012
2017-09-17 16:07:00,191,327.9700012
2015-07-18 11:59:00,191,319.9700012
,365,239.9600067
,365,239.9600067
2017-07-16 04:08:00,365,235.1600037
2017-06-25 07:08:00,365,232.7599945
,365,232.7599945
,365,230.3600006
,365,230.3600006
2017-08-24 18:37:00,365,230.3600006
,365,230.3600006
2016-12-28 12:28:00,365,230.3600006
2015-06-30 21:28:00,365,226.7599945
2017-08-19 22:39:00,365,226.7599945
2017-07-31 23:33:00,365,223.1600037
,365,223.1600037
2015-10-16 00:38:00,365,218.3600006
2017-09-13 01:04:00,365,218.3600006
2017-09-13 01:04:00,365,215.9600067
2017-09-17 16:07:00,365,211.1600037
,365,211.1600037
2016-11-15 01:50:00,365,203.9700012
2017-06-28 12:13:00,365,203.9700012
,365,201.5700073
2015-09-23 20:28:00,365,196.7700043
,365,196.7700043
2015-12-28 11:34:00,403,118.2900009
,403,118.2900009
2016-01-25 07:20:00,403,118.2900009
2015-11-17 17:04:00,403,118.2900009
2018-01-26 19:16:00,1363,196.3999939
,403,118.2900009
,403,118.2900009
2016-03-24 11:38:00,403,118.2900009
2017-12-22 20:12:00,1350,324.9599915
2015-12-25 11:24:00,403,118.2900009
2015-12-20 16:29:00,365,54.59000015
2016-01-27 12:14:00,403,118.2900009
,403,118.2900009
2015-11-16 04:59:00,403,118.2900009
2016-11-17 04:59:00,403,118.2900009
,403,116.9899979
,403,116.9899979
2015-12-28 11:34:00,403,116.9899979
2015-11-16 18:38:00,403,116.9899979
2017-11-23 11:18:00,1357,189.7700043
,403,116.9899979
2015-11-17 15:19:00,403,116.9899979
2016-03-30 23:32:00,403,116.9899979
2015-11-16 18:17:00,365,53.99000168
2017-11-23 17:36:00,1357,189.7700043
2016-01-28 02:15:00,403,116.9899979
2018-01-28 21:22:00,1363,194.2400055
2015-11-29 16:42:00,403,116.9899979
2015-12-23 17:22:00,403,116.9899979
2016-02-13 02:13:00,403,116.9899979
2016-01-27 12:14:00,403,116.9899979
2015-11-16 04:59:00,403,116.9899979
2016-11-30 04:48:00,365,53.99000168
,365,52.79000092
,403,114.3899994
2016-03-28 11:16:00,403,114.3899994
2016-01-18 04:43:00,403,114.3899994
2015-12-21 21:55:00,403,114.3899994
,403,114.3899994
2016-03-30 23:32:00,403,114.3899994
2016-03-24 07:25:00,403,114.3899994
,403,114.3899994
2018-01-26 18:34:00,1363,189.9199982
2015-11-16 18:17:00,403,114.3899994
,403,114.3899994
,403,114.3899994
2015-12-23 17:22:00,403,114.3899994
2015-12-14 12:18:00,403,114.3899994
,403,114.3899994
2015-11-21 09:42:00,403,114.3899994
2016-12-28 00:54:00,365,52.79000092
2016-11-17 17:15:00,403,114.3899994
2016-08-31 08:36:00,403,114.3899994
2016-12-25 00:02:00,403,114.3899994
,403,113.0899963
2016-01-16 01:13:00,365,52.18999863
,403,113.0899963
,403,113.0899963
,403,113.0899963
,403,113.0899963
2015-12-13 00:55:00,365,52.18999863
,403,113.0899963
2016-03-21 11:48:00,403,113.0899963
,403,113.0899963
2016-03-23 12:30:00,403,113.0899963
2016-03-18 15:08:00,403,113.0899963
2016-03-24 07:25:00,403,113.0899963
2016-03-14 13:24:00,403,113.0899963
2017-12-19 01:06:00,1347,51.40000153
2017-11-23 16:54:00,1357,183.4400024
,403,113.0899963
2017-12-22 19:09:00,1350,310.6799927
2015-11-22 11:16:00,365,52.18999863
2015-12-25 09:18:00,403,113.0899963
2016-10-14 14:09:00,365,52.18999863
2016-12-15 13:00:00,403,113.0899963
2016-11-25 20:02:00,403,113.0899963
2016-11-17 17:15:00,403,113.0899963
2016-09-23 10:30:00,403,113.0899963
2016-12-29 05:38:00,403,113.0899963
,403,110.4899979
2015-12-28 07:22:00,403,110.4899979
2015-12-25 07:54:00,403,110.4899979
2017-12-14 20:12:00,1363,183.4499969
,403,110.4899979
2016-02-18 21:40:00,403,110.4899979
,403,110.4899979
2017-12-19 00:45:00,1347,50.22000122
,403,110.4899979
,403,110.4899979
2017-06-21 22:12:00,191,454.9500122
,191,449.9599915
,191,449.9599915
,191,449.9599915
2015-08-28 15:57:00,191,449.9599915
,191,439.9599915
,191,434.9599915
